Iteration,Time,Fitness,Best Iteration,Best Fitness
4744,20560.000000,4.000000,2272,4.000000
4753,20560.000000,4.000000,2272,4.000000
4761,20560.000000,4.000000,2272,4.000000
4770,20560.000000,4.000000,2272,4.000000
4776,20560.000000,4.000000,2272,4.000000
4784,20560.000000,4.000000,2272,4.000000
4792,20560.000000,4.000000,2272,4.000000
4799,20560.000000,4.000000,2272,4.000000
4808,20560.000000,4.000000,2272,4.000000
4822,20560.000000,4.000000,2272,4.000000
4829,20560.000000,4.000000,2272,4.000000
4836,20560.000000,4.000000,2272,4.000000
4843,20560.000000,4.000000,2272,4.000000
4850,20560.000000,4.000000,2272,4.000000
4857,20560.000000,4.000000,2272,4.000000
4865,20560.000000,4.000000,2272,4.000000
4873,20560.000000,4.000000,2272,4.000000
4879,20560.000000,4.000000,2272,4.000000
4888,20560.000000,4.000000,2272,4.000000
4894,20560.000000,4.000000,2272,4.000000
4903,20560.000000,4.000000,2272,4.000000
4910,20560.000000,4.000000,2272,4.000000
4917,20560.000000,4.000000,2272,4.000000
4925,20560.000000,4.000000,2272,4.000000
4932,20560.000000,4.000000,2272,4.000000
4941,20560.000000,4.000000,2272,4.000000
4950,20560.000000,4.000000,2272,4.000000
4958,20560.000000,4.000000,2272,4.000000
4967,20560.000000,4.000000,2272,4.000000
4975,20560.000000,4.000000,2272,4.000000
4991,20560.000000,4.000000,2272,4.000000
4999,20560.000000,4.000000,2272,4.000000
5008,20560.000000,4.000000,2272,4.000000
5017,20560.000000,4.000000,2272,4.000000
5024,20560.000000,4.000000,2272,4.000000
5033,20560.000000,4.000000,2272,4.000000
5043,20560.000000,4.000000,2272,4.000000
5052,20560.000000,4.000000,2272,4.000000
5067,20560.000000,4.000000,2272,4.000000
5075,20560.000000,4.000000,2272,4.000000
5081,20560.000000,4.000000,2272,4.000000
5089,20560.000000,4.000000,2272,4.000000
5097,20560.000000,4.000000,2272,4.000000
5105,20560.000000,4.000000,2272,4.000000
5113,20560.000000,4.000000,2272,4.000000
5122,20560.000000,4.000000,2272,4.000000
5137,20560.000000,4.000000,2272,4.000000
5145,20560.000000,4.000000,2272,4.000000
5152,20560.000000,4.000000,2272,4.000000
5160,20560.000000,4.000000,2272,4.000000
5167,20560.000000,4.000000,2272,4.000000
5175,20560.000000,4.000000,2272,4.000000
5182,20560.000000,4.000000,2272,4.000000
5191,20560.000000,4.000000,2272,4.000000
5201,20560.000000,4.000000,2272,4.000000
5209,20560.000000,4.000000,2272,4.000000
5216,20560.000000,4.000000,2272,4.000000
5223,20560.000000,4.000000,2272,4.000000
5231,20560.000000,4.000000,2272,4.000000
5239,20560.000000,4.000000,2272,4.000000
5247,20560.000000,4.000000,2272,4.000000
5254,20560.000000,4.000000,2272,4.000000
5262,20560.000000,4.000000,2272,4.000000
5270,20560.000000,4.000000,2272,4.000000
5275,20560.000000,4.000000,2272,4.000000
5282,20560.000000,4.000000,2272,4.000000
5291,20560.000000,4.000000,2272,4.000000
5300,20560.000000,4.000000,2272,4.000000
